chunk_id,file_id,outcome_statement,topic,umap_0,umap_1
14_us_offset_policy_pdf__cmo_012,14-us-offset-policy.pdf,"A policy statement released on April 16, 1990 restated the Duncan Memorandum: the US government would not act as guarantor of firms’ offset commitments.",-1,10.130434,6.9314775
14_us_offset_policy_pdf__cmo_013,14-us-offset-policy.pdf,"Despite agreeing to a 30% offset level, South Korea extracted purchases substantially exceeding 30%, illustrating the futility of unilateral control.",-1,7.2811775,7.9958363
14_us_offset_policy_pdf__cmo_014,14-us-offset-policy.pdf,The NATO Code of Conduct made little progress toward eliminating offsets and is assessed as likely to achieve little even if adopted.,4,10.02682,7.9869576
14_us_offset_policy_pdf__cmo_015,14-us-offset-policy.pdf,OMB concludes the total employment effects of offsets are minor and that the main effect is redistribution across sectors.,-1,9.283649,7.7605467
14_us_offset_policy_pdf__cmo_016,14-us-offset-policy.pdf,The chapter reports an assessment that offsets’ major effect is to strengthen existing competitors and expand their markets.,21,7.753874,7.9045963
14_us_offset_policy_pdf__cmo_017,14-us-offset-policy.pdf,"In 1994 Congress introduced new disclosure requirements and a ban on incentive payments, described as the first regulation of the substantive side of offsets.",1,9.981321,6.452419
14_us_offset_policy_pdf__cmo_018,14-us-offset-policy.pdf,"In the Finland F/A-18 case, a proposed payment was perceived as a bribe and framed as falling between existing statutes, catalyzing attention to incentive-payment restrictions.",1,9.620123,6.0179834
14_us_offset_policy_pdf__cmo_019,14-us-offset-policy.pdf,"A 1994 GAO report attacked aid-recipient offset demands on aid-financed US weapons purchases, increasing congressional concern.",7,7.806571,5.7640233
14_us_offset_policy_pdf__cmo_020,14-us-offset-policy.pdf,"A July 1991 rule allowed recovery of offset administrative costs under FMS contracts when LOAs included specific notices and disclaimers, and later proposed revisions removed references to the LOA note.",1,10.210237,6.4696207
14_us_offset_policy_pdf__cmo_021,14-us-offset-policy.pdf,US civilian countertrade guidance prohibits agencies from promoting countertrade but permits advisory/market services and generally does not oppose company participation absent national security concerns.,-1,10.69125,7.671514
14_us_offset_policy_pdf__cmo_022,14-us-offset-policy.pdf,Reports mandated under Section 2205 were never published due to interagency disputes and the Commerce Office of Barter played no role in formulating offset policy.,-1,9.018693,9.32111
14_us_offset_policy_pdf__cmo_023,14-us-offset-policy.pdf,North American source requirements are viewed as indistinguishable from standard offset requirements and fuel charges of US inconsistency.,15,8.737398,8.625488
14_us_offset_policy_pdf__cmo_024,14-us-offset-policy.pdf,Maryland (and later other states) established state-level offset-credit practices linked to foreign purchases.,16,10.100324,5.754554
14_us_offset_policy_pdf__cmo_025,14-us-offset-policy.pdf,The chapter describes a confusing tangle of offset-related laws and calls for a comprehensive review of legislation and regulations.,4,10.00895,7.3453937
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_001,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter argues the parties’ positions can be reconciled and that offset execution improves when actors move away from adversarial postures.,4,10.125676,7.5999703
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_002,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,High offset demands are described as increasing system costs and risking future restrictions on offset practices.,14,9.0339575,7.122206
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_003,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,Contractors may submit misaligned proposals primarily to appease offset authorities rather than to create viable ventures.,4,9.750348,7.370587
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_004,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,Offsets can materially affect procurement outcomes and the profitability of major sales campaigns.,2,7.795538,6.5734076
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_005,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Typical offset commitment levels increase substantially, often exceeding requested levels by up to double or more.",1,9.712938,6.3767695
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_006,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,Offsets are framed as a way for companies to compete beyond the product itself and can influence decisions between equipment of equal calibre.,7,8.185519,6.6422577
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_007,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"The chapter describes a shift toward indirect offsets, citing the UAE program as making no requests for direct offsets and instead stressing profitability, technology transfer, and industrial diversification.",-1,8.792076,8.494637
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_008,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,Offset authorities become uncomfortable with third-party fulfilment and develop credit limits and proof-of-causality requirements.,1,9.892031,6.0584135
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_009,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter argues that offsets may persist even where they are not formally required because substantial offset proposals are expected on a 'voluntary' basis.,4,9.752191,7.472222
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_010,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter reports that in December 1994 US firms must report offset obligations above $5M and offset transactions credited at $250k or more.,1,9.910353,6.519765
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_011,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,A DoD LOA notification rule about offset administrative costs reportedly threatened a UAE helicopter sale and was dropped in 1994.,1,10.298426,6.4792337
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_012,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Israel’s primary offset goal is to foster close, long-term working relationships between foreign and Israeli firms to help Israeli companies grow.",17,8.84334,5.2696223
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_013,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Israel’s authority is described as emphasizing long-term relationships, with offset-driven initiatives reportedly maintained long after obligations are satisfied.",17,8.842592,5.273257
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_014,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The Israeli ICA is described as monitoring industrial co-operation agreements and not approving or disapproving projects.,25,8.810165,9.439539
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_015,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Israel requests 35% (or more) offsets, typically expects a 20/40/40 completion schedule over three years (extendable for large deals), and has no liquidated damages clause.",17,8.806536,5.27072
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_016,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Israel credits direct purchases at 100%, offers higher credits for some R&D/investment/software activities, and limits transport and third-party credit shares.",17,9.08926,5.2533073
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_017,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,"Israel moves toward requiring offsets by law, described as targeting civil-sector companies that had refused to enter offset agreements.",17,8.743906,5.2842283
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_018,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The tender is described as creating a 'spiralling offset competition' and the authors frame indirect initiatives as a way to avoid the challenges associated with large direct offers.,-1,7.9018707,6.8512063
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_019,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter argues offset proposals should not be generic and frames Israel as a favorable environment for offsets due to its technology base.,17,8.691277,5.3526573
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_020,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The offset basket is described as needing to target Russian immigrants/scientists and to provide immediate employment opportunities.,8,9.0328,7.9195256
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_021,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter reports that the defense industry crisis seriously impacted the offset strategy and that the basket prioritized opportunities with defense entities.,3,6.435605,6.1804457
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_022,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The technology seminar and field work produced over 100 opportunities; the chapter claims offsets opened opportunities that would have gone unnoticed and some projects were executed before platform selection.,11,7.9286413,9.298395
15_the_business_of_offset_a_practitioner_s_perspective_case_study_israel_pdf__cmo_023,15-the-business-of-offset-a-practitioner-s-perspective-case-study-israel.pdf,The chapter asserts offsets will not sway IAF procurement unless systems are perceived as equal and links this to the F-15E/I choice once export approval was granted.,1,8.366918,6.8948197
16_concluding_remarks_pdf__cmo_001,16-concluding-remarks.pdf,"Evaluation of offset programmes is described as 'incredibly difficult', with limited publicly available information in many cases.",10,10.362596,8.203224
16_concluding_remarks_pdf__cmo_002,16-concluding-remarks.pdf,"The chapter states that when eligible work merely reflects existing business relations, the impact of an offset is likely to be trivial.",-1,9.433132,7.6361365
16_concluding_remarks_pdf__cmo_003,16-concluding-remarks.pdf,The chapter notes reluctance to admit offsets cost more than an off-the-shelf purchase and frames this as central to assessing cost effectiveness.,7,8.7133665,6.861794
16_concluding_remarks_pdf__cmo_004,16-concluding-remarks.pdf,The chapter describes a shift from 'best endeavours' to using financial penalties as a better incentive for non-fulfilment.,1,9.374965,6.0828037
16_concluding_remarks_pdf__cmo_005,16-concluding-remarks.pdf,The chapter reports that erroneous beliefs about guaranteed orders led to widespread disenchantment when such sales did not materialise.,1,9.720378,7.0008235
16_concluding_remarks_pdf__cmo_006,16-concluding-remarks.pdf,"Administering offset programmes is described as onerous, with inevitable disputes about whether work is 'new work' and how to value/assess it.",8,9.491873,7.5541177
16_concluding_remarks_pdf__cmo_007,16-concluding-remarks.pdf,The chapter states that agreeing a package in advance is 'not practical' for a $1 billion indirect offset.,7,8.805693,6.814654
16_concluding_remarks_pdf__cmo_008,16-concluding-remarks.pdf,The chapter reports a move away from general offset programmes toward more focused measures.,4,9.861415,7.771834
16_concluding_remarks_pdf__cmo_009,16-concluding-remarks.pdf,The chapter notes that many countries allow a firm to bank offset credit and frames this as a response to short-termism.,16,10.080708,5.766685
16_concluding_remarks_pdf__cmo_010,16-concluding-remarks.pdf,The chapter reports that countries seek equity investments and joint ventures to induce foreign firms to share technological and marketing skills and continue placing work domestically.,26,5.970597,8.256615
16_concluding_remarks_pdf__cmo_011,16-concluding-remarks.pdf,"The chapter argues that the move toward joint ventures 'does not reflect the failure of the former; rather, the reverse.'",23,7.2431493,9.680021
16_concluding_remarks_pdf__cmo_012,16-concluding-remarks.pdf,The chapter concludes offsets are unlikely to disappear in the foreseeable future and that 'competitive pressures will force vendors' to meet offset demands.,4,9.4332695,7.4926524
